latitude,longitude,data_hora_rodada,data_hora_previsao,valor,id_modelo_nwp
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-17T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-17T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T00:00:00Z,35.03,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T03:00:00Z,70.07,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T06:00:00Z,105.1,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T09:00:00Z,302.25,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T12:00:00Z,499.41,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T15:00:00Z,696.56,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T18:00:00Z,663.43,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-18T21:00:00Z,630.31,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T00:00:00Z,597.18,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T03:00:00Z,446.63,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T06:00:00Z,296.07,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T09:00:00Z,145.52,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T12:00:00Z,121.26,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T15:00:00Z,97.01,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T18:00:00Z,72.75,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-19T21:00:00Z,48.5,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T00:00:00Z,24.25,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-20T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T00:00:00Z,12.67,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T03:00:00Z,25.33,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T06:00:00Z,38,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T09:00:00Z,140.19,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T12:00:00Z,242.37,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T15:00:00Z,344.56,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T18:00:00Z,393.97,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-21T21:00:00Z,443.39,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T00:00:00Z,492.8,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T03:00:00Z,383.97,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T06:00:00Z,275.15,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T09:00:00Z,166.32,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T12:00:00Z,138.6,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T15:00:00Z,110.89,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T18:00:00Z,83.17,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-22T21:00:00Z,55.45,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T00:00:00Z,27.72,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-23T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T00:00:00Z,35.37,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T03:00:00Z,70.73,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T06:00:00Z,106.1,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T09:00:00Z,306.11,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T12:00:00Z,506.11,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T15:00:00Z,706.12,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T18:00:00Z,705.95,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-24T21:00:00Z,705.77,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T00:00:00Z,705.6,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T03:00:00Z,540.53,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T06:00:00Z,375.47,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T09:00:00Z,210.4,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T12:00:00Z,175.33,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T15:00:00Z,140.27,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T18:00:00Z,105.2,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-25T21:00:00Z,70.13,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T00:00:00Z,35.07,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-26T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T00:00:00Z,35.33,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T03:00:00Z,70.65,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T06:00:00Z,105.98,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T09:00:00Z,306.85,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T12:00:00Z,507.71,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T15:00:00Z,708.58,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T18:00:00Z,708.67,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-27T21:00:00Z,708.77,GFS
-12.5,-44.5,2025-06-12T00:00:00Z,2025-06-28T00:00:00Z,708.86,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T04:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T05:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T07:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T08:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T10:00:00Z,6.38,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T11:00:00Z,45.2,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T12:00:00Z,106.21,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T13:00:00Z,592.54,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T14:00:00Z,658.48,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T15:00:00Z,703.02,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T16:00:00Z,724.58,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T17:00:00Z,682.88,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T18:00:00Z,577.87,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T19:00:00Z,20.7,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T20:00:00Z,15.76,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T21:00:00Z,13.52,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T22:00:00Z,10.14,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-13T23:00:00Z,8.12,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T00:00:00Z,6.77,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T04:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T05:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T07:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T08:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T10:00:00Z,6.36,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T11:00:00Z,45.54,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T12:00:00Z,107.07,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T13:00:00Z,597.66,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T14:00:00Z,664.12,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T15:00:00Z,709.12,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T16:00:00Z,731.28,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T17:00:00Z,730.64,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T18:00:00Z,707.98,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T19:00:00Z,410.54,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T20:00:00Z,303.44,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T21:00:00Z,209.58,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T22:00:00Z,157.2,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-14T23:00:00Z,125.74,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T00:00:00Z,104.8,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T04:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T05:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T07:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T08:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T10:00:00Z,6.46,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T11:00:00Z,46.32,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T12:00:00Z,108.86,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T13:00:00Z,607.6,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T14:00:00Z,674.6,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T15:00:00Z,719.68,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T16:00:00Z,741.74,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T17:00:00Z,740.74,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T18:00:00Z,717.52,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T19:00:00Z,413.92,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T20:00:00Z,302.32,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T21:00:00Z,208.82,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T22:00:00Z,156.6,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-15T23:00:00Z,125.28,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T00:00:00Z,104.42,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T04:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T05:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T07:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T08:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T10:00:00Z,6.42,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T11:00:00Z,46.46,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T12:00:00Z,109.12,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T13:00:00Z,606.92,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T14:00:00Z,673.4,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T15:00:00Z,718.24,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T16:00:00Z,737.1,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T17:00:00Z,736.35,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T18:00:00Z,713.26,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T19:00:00Z,403.02,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T20:00:00Z,283.04,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T21:00:00Z,191,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T22:00:00Z,143.26,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-16T23:00:00Z,114.6,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T00:00:00Z,95.5,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T04:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T05:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T07:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T08:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T10:00:00Z,6.18,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T11:00:00Z,45.3,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T12:00:00Z,106.92,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T13:00:00Z,597.76,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T14:00:00Z,663.66,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T15:00:00Z,696.08,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T16:00:00Z,703.28,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T17:00:00Z,694.18,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T18:00:00Z,666.3,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T19:00:00Z,223.18,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T20:00:00Z,146.06,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T21:00:00Z,101.86,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T22:00:00Z,76.38,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-17T23:00:00Z,61.1,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T00:00:00Z,50.93,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-18T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T00:00:00Z,35.15,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T03:00:00Z,70.29,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T06:00:00Z,105.44,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T09:00:00Z,216.32,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T12:00:00Z,327.2,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T15:00:00Z,438.08,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T18:00:00Z,477.07,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-19T21:00:00Z,516.07,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T00:00:00Z,555.06,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T03:00:00Z,431.69,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T06:00:00Z,308.33,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T09:00:00Z,184.96,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T12:00:00Z,154.13,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T15:00:00Z,123.31,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T18:00:00Z,92.48,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-20T21:00:00Z,61.65,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T00:00:00Z,30.83,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-21T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T00:00:00Z,35.32,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T03:00:00Z,70.64,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T06:00:00Z,105.96,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T09:00:00Z,307.55,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T12:00:00Z,509.13,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T15:00:00Z,710.72,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T18:00:00Z,710.76,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-22T21:00:00Z,710.81,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T00:00:00Z,710.85,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T03:00:00Z,544.61,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T06:00:00Z,378.36,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T09:00:00Z,212.12,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T12:00:00Z,176.77,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T15:00:00Z,141.41,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T18:00:00Z,106.06,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-23T21:00:00Z,70.71,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T00:00:00Z,35.35,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-24T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T00:00:00Z,28.46,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T03:00:00Z,56.92,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T06:00:00Z,85.38,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T09:00:00Z,293.57,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T12:00:00Z,501.77,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T15:00:00Z,709.96,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T18:00:00Z,710.78,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-25T21:00:00Z,711.6,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T00:00:00Z,712.42,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T03:00:00Z,546.43,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T06:00:00Z,380.45,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T09:00:00Z,214.46,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T12:00:00Z,178.72,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T15:00:00Z,142.97,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T18:00:00Z,107.23,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-26T21:00:00Z,71.49,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T00:00:00Z,35.74,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T06:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T09:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T12:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T15:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T18:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-27T21:00:00Z,0,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T00:00:00Z,35.83,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T03:00:00Z,71.66,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T06:00:00Z,107.49,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T09:00:00Z,310.21,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T12:00:00Z,512.94,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T15:00:00Z,715.66,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T18:00:00Z,715.51,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-28T21:00:00Z,715.35,GFS
-12.5,-44.5,2025-06-13T00:00:00Z,2025-06-29T00:00:00Z,715.2,GFS
-12.5,-44.5,2025-06-14T00:00:00Z,2025-06-14T01:00:00Z,0,GFS
-12.5,-44.5,2025-06-14T00:00:00Z,2025-06-14T02:00:00Z,0,GFS
-12.5,-44.5,2025-06-14T00:00:00Z,2025-06-14T03:00:00Z,0,GFS
-12.5,-44.5,2025-06-14T00:00:00Z,2025-06-14T04:00:00Z,0,GFS
